run_id,ts,dataset_id,prompt_id,prompt_hash,model,judge,representation,family,scenario_id,seed,truth_label,verdict,score,correct,latency_s,tokens_in,tokens_out,finish_reason,error_kind,error,rationale
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,75.0,0,14.07,1160,191,stop,,,The canary shows a significant increase in memory usage with higher variability and an upward trend. HTTP request duration and errors are slightly worse but stable.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,65.0,1,12.0,1849,185,stop,,,The canary shows increased memory usage with higher variance. HTTP request duration and error rates are stable with minor fluctuations.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,20.0,1,7.62,1158,188,stop,,,"The canary shows signs of increased latency (higher variance and upward trend), unstable memory usage, and higher error rates, all indicating potential instability and health issues."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,40.0,1,7.55,1847,240,stop,,,Higher variance and worse tail in all metrics indicate instability in the canary version.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,75.0,0,16.54,1445,166,stop,,,Canary shows increased memory usage and a slight upward trend. Other metrics are comparable.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,75.0,0,10.02,2614,151,stop,,,"Canary shows higher memory usage with increased variance, but other metrics are comparable."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,50.0,1,14.9,1407,555,stop,,,"The process resident memory shows a significant increase in mean and p99, indicating potential instability or resource issues."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,45.0,1,14.09,2592,569,stop,,,"The process resident memory shows a significant increase with wider spread, indicating potential instability. While the request duration and server errors are only marginally affected, the memory usag"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,FAIL,50.0,1,13.53,8813,194,stop,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency metric is also lower than the control, which coul"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,85.0,0,10.19,1749,183,stop,,,"The canary shows a slight improvement over the baseline for resource consumption, but introduces some instability and an upward trend in latency. The error rate is also slightly higher than before. Ov"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_002,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.04,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,75.0,0,8.02,1411,181,stop,,,"Memory usage significantly increased. Duration and errors marginally worse, but overall stable."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,45.0,1,6.9,2600,165,stop,,,"Canary shows significantly worse latency, memory usage, and error rates compared to control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,70.0,1,14.64,1158,204,stop,,,"The canary shows increased latency, memory usage, and error rates compared to control. While not catastrophic, these changes indicate potential instability or performance degradation."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,65.0,1,12.3,1845,189,stop,,,"The canary shows acceptable latency and error metrics with minor increases. However, the significant rise in memory usage is concerning, leading to a marginal overall verdict."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,20.0,1,7.37,1156,171,stop,,,"Increased latency, memory usage, and server errors suggest instability in the canary version."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,45.0,1,6.96,1843,209,stop,,,Increased median and p99 values in memory usage and error rates suggest instability and potential issues with resource management in the canary version.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,75.0,0,15.83,1439,167,stop,,,Canary shows increased memory usage and slight increase in error rate. Request duration remains stable.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,45.0,1,10.25,2612,162,stop,,,"Canary shows significantly higher memory usage and worse request duration, indicating potential instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,25.0,1,19.94,1401,811,stop,,,"The process resident memory shows a significant increase with an upward trend, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,25.0,1,19.83,2590,895,stop,,,"Memory usage increased significantly, indicating potential resource issues."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,54.0,1,13.12,8807,168,stop,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency is also slightly worse than the control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,FAIL,50.0,1,10.35,1743,177,stop,,,"The canary shows a worse tail on the process_resident_memory_bytes metric, with significantly more variance and higher values. While other metrics show comparable performance to the control, this sign"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_003,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.04,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,75.0,0,7.9,1417,176,stop,,,Memory usage shows significant increases. Duration and error rates are marginal.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,45.0,1,6.83,2599,164,stop,,,"Canary shows significantly worse latency, memory usage, and error rates compared to control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,70.0,1,13.89,1157,185,stop,,,"The canary shows higher latency and memory usage, indicating potential instability. Error rate is stable with a slight increase."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,65.0,1,12.16,1844,183,stop,,,"The canary shows higher variance, worse tail metrics, and increased errors compared to control, indicating instability despite similar medians. Overall performance is marginal due to these factors."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,20.0,1,7.46,1155,179,stop,,,"Increasing latency, higher memory instability, and higher errors indicate the canary is not stable and should not be promoted."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,olmo2-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,40.0,1,7.05,1842,204,stop,,,Increased median and p99 values in memory usage and error rates indicate instability and potential issues in the canary version.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,20.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,olmo2-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,75.0,0,16.49,1445,160,stop,,,Canary shows increased memory usage and slight upward trend in errors.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,mistral-nemo-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,45.0,1,10.51,2611,176,stop,,,"Canary shows consistently higher resource usage, increased latency, and more errors compared to control."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,mistral-nemo-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,summary,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,25.0,1,17.41,1407,665,stop,,,"The process resident memory and server errors metrics show significant increases, indicating potential instability and performance degradation."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,deepseek-r1-llm,ai,raw,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,20.0,1,14.13,2589,567,stop,,,High process memory usage and server errors indicate instability and performance degradation.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,25.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,deepseek-r1-llm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,granite-vision-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,57.0,1,13.51,8813,201,stop,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency metric is also lower than the control, which coul"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,granite-vision-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,minicpm-v-vlm,ai,plot,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,FAIL,50.0,1,9.87,1749,168,stop,,,"The canary shows a worse tail on the resource metric 'process_resident_memory_bytes_g0039' with significantly higher spread/variance, indicating instability/flapping. The error rate remains comparable"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,gated,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,or,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,minicpm-v-vlm,hybrid,and,cross_metric_marginal,cross_metric_marginal_004,20260621,FAIL,PASS,100.0,0,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,-,statistical,,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,0.0,1,0.04,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,summary,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,35.0,1,5.3,655,91,stop,,,Canary shows materially worse tail latencies compared to control.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,qwen-llm,ai,raw,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,45.0,1,2.87,933,84,stop,,,"Canary shows higher variance and maximum request durations, indicating instability."
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,gated,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,or,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,qwen-llm,hybrid,and,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,35.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,summary,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,65.0,1,10.22,599,130,stop,,,"The canary shows increased latency across all percentiles (p90, p95, p99) and maximum values compared to the control. Although variance is slightly reduced, the overall trend in latency metrics sugges"
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,v1-frozen-2026-06,ae9455dfe48cb0f3,phi4-llm,ai,raw,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,20.0,1,5.73,801,101,stop,,,The canary shows significantly higher request durations with increased variance and worse tail latencies compared to the control. This indicates instability and degraded performance.
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,gated,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
n5-corrected-20260731T121527,2026-07-31T13:36:36+00:00,original-180,,,phi4-llm,hybrid,or,subtle_regression,subtle_regression_000,20260621,FAIL,FAIL,0.0,1,0.0,,,,,,
