scenario,family,seed,judge,model,y_true,y_pred,score,correct,latency,error,note
tail_regression_001,tail_regression,4,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.59,,
tail_regression_001,tail_regression,4,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.84,,
tail_regression_001,tail_regression,4,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_001,tail_regression,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.77,,
tail_regression_001,tail_regression,4,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.27,,
tail_regression_001,tail_regression,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_001,tail_regression,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,45.0,1,11.69,,
tail_regression_001,tail_regression,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.61,,
tail_regression_001,tail_regression,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_001,tail_regression,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,18.89,,
tail_regression_001,tail_regression,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,23.0,1,12.24,,
tail_regression_001,tail_regression,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_001,tail_regression,4,ai:plot,moondream-vlm,FAIL,PASS,100.0,0,2.5,,
tail_regression_001,tail_regression,4,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_001,tail_regression,4,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_001,tail_regression,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_001,tail_regression,4,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.12,,
tail_regression_001,tail_regression,4,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_001,tail_regression,4,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,8.43,,
tail_regression_001,tail_regression,4,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,4,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_001,tail_regression,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,4,statistical,-,FAIL,PASS,100.0,0,0.04,,
tail_regression_002,tail_regression,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,4.92,,
tail_regression_002,tail_regression,4,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,2.89,,
tail_regression_002,tail_regression,4,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,4,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.75,,
tail_regression_002,tail_regression,4,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.93,,
tail_regression_002,tail_regression,4,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.75,,
tail_regression_002,tail_regression,4,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.12,,
tail_regression_002,tail_regression,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,45.0,1,11.66,,
tail_regression_002,tail_regression,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,45.0,1,4.44,,
tail_regression_002,tail_regression,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,45.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,19.03,,
tail_regression_002,tail_regression,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,10.14,,
tail_regression_002,tail_regression,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_002,tail_regression,4,ai:plot,moondream-vlm,FAIL,FAIL,0.46,1,2.52,,
tail_regression_002,tail_regression,4,hybrid:gated,moondream-vlm,FAIL,FAIL,0.46,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,moondream-vlm,FAIL,FAIL,0.46,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_002,tail_regression,4,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.86,,
tail_regression_002,tail_regression,4,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_002,tail_regression,4,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_002,tail_regression,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_002,tail_regression,4,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.69,,
tail_regression_002,tail_regression,4,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,4,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_002,tail_regression,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_003,tail_regression,4,statistical,-,FAIL,PASS,100.0,0,0.03,,
tail_regression_003,tail_regression,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.44,,
tail_regression_003,tail_regression,4,ai:raw,qwen-llm,FAIL,FAIL,25.0,1,2.84,,
tail_regression_003,tail_regression,4,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,4,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,10.02,,
tail_regression_003,tail_regression,4,ai:raw,phi4-llm,FAIL,FAIL,65.0,1,6.01,,
tail_regression_003,tail_regression,4,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.78,,
tail_regression_003,tail_regression,4,ai:raw,olmo2-llm,FAIL,FAIL,40.0,1,3.24,,
tail_regression_003,tail_regression,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,11.91,,
tail_regression_003,tail_regression,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.65,,
tail_regression_003,tail_regression,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,12.61,,
tail_regression_003,tail_regression,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,25.0,1,10.09,,
tail_regression_003,tail_regression,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_003,tail_regression,4,ai:plot,moondream-vlm,FAIL,PASS,100.0,0,2.48,,
tail_regression_003,tail_regression,4,hybrid:gated,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,4,hybrid:or,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
tail_regression_003,tail_regression,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
tail_regression_003,tail_regression,4,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.39,,
tail_regression_003,tail_regression,4,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_003,tail_regression,4,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
tail_regression_003,tail_regression,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
tail_regression_003,tail_regression,4,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,8.13,,
tail_regression_003,tail_regression,4,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,4,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_003,tail_regression,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,4,statistical,-,FAIL,PASS,100.0,0,0.04,,
tail_regression_004,tail_regression,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.45,,
tail_regression_004,tail_regression,4,ai:raw,qwen-llm,FAIL,FAIL,35.0,1,2.84,,
tail_regression_004,tail_regression,4,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,4,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,10.06,,
tail_regression_004,tail_regression,4,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,5.93,,
tail_regression_004,tail_regression,4,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.8,,
tail_regression_004,tail_regression,4,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.27,,
tail_regression_004,tail_regression,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,11.99,,
tail_regression_004,tail_regression,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,4.47,,
tail_regression_004,tail_regression,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,15.76,,
tail_regression_004,tail_regression,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,25.0,1,10.23,,
tail_regression_004,tail_regression,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
tail_regression_004,tail_regression,4,ai:plot,moondream-vlm,FAIL,FAIL,0.64,1,2.55,,
tail_regression_004,tail_regression,4,hybrid:gated,moondream-vlm,FAIL,FAIL,0.64,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,moondream-vlm,FAIL,FAIL,0.64,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,4,ai:plot,granite-vision-vlm,FAIL,FAIL,25.0,1,6.45,,
tail_regression_004,tail_regression,4,hybrid:gated,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,granite-vision-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
tail_regression_004,tail_regression,4,ai:plot,minicpm-v-vlm,FAIL,FAIL,25.0,1,7.81,,
tail_regression_004,tail_regression,4,hybrid:gated,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:or,minicpm-v-vlm,FAIL,FAIL,25.0,1,0.0,,ai=plot/Fail;ai
tail_regression_004,tail_regression,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_000,gradual_drift,4,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_000,gradual_drift,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.5,,
gradual_drift_000,gradual_drift,4,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.63,,
gradual_drift_000,gradual_drift,4,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:summary,phi4-llm,FAIL,FAIL,30.0,1,10.08,,
gradual_drift_000,gradual_drift,4,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.28,,
gradual_drift_000,gradual_drift,4,hybrid:gated,phi4-llm,FAIL,FAIL,30.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,phi4-llm,FAIL,FAIL,30.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.28,,
gradual_drift_000,gradual_drift,4,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.26,,
gradual_drift_000,gradual_drift,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.16,,
gradual_drift_000,gradual_drift,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.72,,
gradual_drift_000,gradual_drift,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,25.0,1,11.69,,
gradual_drift_000,gradual_drift,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,65.0,1,12.92,,
gradual_drift_000,gradual_drift,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:plot,moondream-vlm,FAIL,FAIL,0.0,1,2.51,,
gradual_drift_000,gradual_drift,4,hybrid:gated,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:or,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_000,gradual_drift,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_000,gradual_drift,4,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,7.05,,
gradual_drift_000,gradual_drift,4,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,4,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_000,gradual_drift,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_000,gradual_drift,4,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,8.19,,
gradual_drift_000,gradual_drift,4,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_000,gradual_drift,4,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_000,gradual_drift,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,4,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_001,gradual_drift,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.21,,
gradual_drift_001,gradual_drift,4,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.57,,
gradual_drift_001,gradual_drift,4,hybrid:gated,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,qwen-llm,FAIL,FAIL,25.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,qwen-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:summary,phi4-llm,FAIL,FAIL,20.0,1,9.71,,
gradual_drift_001,gradual_drift,4,ai:raw,phi4-llm,FAIL,FAIL,20.0,1,6.29,,
gradual_drift_001,gradual_drift,4,hybrid:gated,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,phi4-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,phi4-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:summary,olmo2-llm,FAIL,FAIL,20.0,1,5.57,,
gradual_drift_001,gradual_drift,4,ai:raw,olmo2-llm,FAIL,FAIL,45.0,1,3.35,,
gradual_drift_001,gradual_drift,4,hybrid:gated,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,olmo2-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,olmo2-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:summary,mistral-nemo-llm,FAIL,FAIL,35.0,1,12.45,,
gradual_drift_001,gradual_drift,4,ai:raw,mistral-nemo-llm,FAIL,FAIL,35.0,1,5.75,,
gradual_drift_001,gradual_drift,4,hybrid:gated,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,mistral-nemo-llm,FAIL,FAIL,35.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,mistral-nemo-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:summary,deepseek-r1-llm,FAIL,FAIL,20.0,1,10.94,,
gradual_drift_001,gradual_drift,4,ai:raw,deepseek-r1-llm,FAIL,FAIL,20.0,1,28.33,,
gradual_drift_001,gradual_drift,4,hybrid:gated,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,deepseek-r1-llm,FAIL,FAIL,20.0,1,0.0,,ai=summary/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,deepseek-r1-llm,FAIL,PASS,100.0,0,0.0,,ai=summary/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:plot,moondream-vlm,FAIL,FAIL,0.0,1,2.51,,
gradual_drift_001,gradual_drift,4,hybrid:gated,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:or,moondream-vlm,FAIL,FAIL,0.0,1,0.0,,ai=plot/Fail;ai
gradual_drift_001,gradual_drift,4,hybrid:and,moondream-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Fail;statistical
gradual_drift_001,gradual_drift,4,ai:plot,granite-vision-vlm,FAIL,FAIL,50.0,1,6.8,,
gradual_drift_001,gradual_drift,4,hybrid:gated,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,4,hybrid:or,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;both
gradual_drift_001,gradual_drift,4,hybrid:and,granite-vision-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical
gradual_drift_001,gradual_drift,4,ai:plot,minicpm-v-vlm,FAIL,PASS,85.0,0,8.16,,
gradual_drift_001,gradual_drift,4,hybrid:gated,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_001,gradual_drift,4,hybrid:or,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;both
gradual_drift_001,gradual_drift,4,hybrid:and,minicpm-v-vlm,FAIL,PASS,100.0,0,0.0,,ai=plot/Pass;statistical
gradual_drift_002,gradual_drift,4,statistical,-,FAIL,PASS,100.0,0,0.04,,
gradual_drift_002,gradual_drift,4,ai:summary,qwen-llm,FAIL,FAIL,25.0,1,5.21,,
gradual_drift_002,gradual_drift,4,ai:raw,qwen-llm,FAIL,FAIL,45.0,1,3.6,,
