scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,6.46,,live,"Canary shows a consistent ~4% latency increase and ~1.6% higher memory footprint versus control, both slight but systematic regressions. Error rate is comparable and stable. Degradations are modest, n"
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,7.37,,live,"Latency and error rates are comparable and stable with flat/declining slopes. Memory is modestly elevated (~1.6%) with a slightly worse tail but a decreasing trend, so not alarming. No instability or "
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_005,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_005,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,1,11.34,,live,"All three metrics regress modestly: latency, memory, and errors each rise 2-4% with worse tails and canary slopes turning upward while control declines. Deltas are small but consistently unfavorable, "
cross_metric_marginal_005,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,32.0,1,6.53,,live,"All three metrics regress on the canary: latency median and tail increased, resident memory shifted ~2.5% higher consistently, and error rate rose ~5% with a worse tail. Multiple correlated degradatio"
cross_metric_marginal_005,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,55.0,1,9.76,,live,"Canary is consistently worse across all three metrics: latency +3.9%, memory +2.1% with an emerging upward trend (control was declining), and error rate +4.1% with worse tails. Regressions are modest "
cross_metric_marginal_005,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_005,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_005,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_006,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_006,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,11.06,,live,"Latency and errors are marginally higher but stable and within acceptable bounds. Memory shows a concerning upward slope roughly 2.7x control, warranting monitoring but not a rollback. Overall canary "
cross_metric_marginal_006,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,62.0,1,6.31,,live,"Canary shows a small but consistent memory increase (~2%) and modestly worse latency mean/tail with higher spread. Error rate is comparable. No severe regressions, but persistent resource creep and la"
cross_metric_marginal_006,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,10.19,,live,"Latency and error rates are comparable and stable. However, resident memory runs consistently ~2% higher with a notably steeper upward slope, suggesting a possible leak or growing footprint that warra"
cross_metric_marginal_006,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_006,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_006,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_007,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_007,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,10.36,,live,"Latency and errors are comparable and stable. Memory usage is consistently ~3% higher across all percentiles, worth monitoring but not severe; declining slope suggests no runaway leak. Overall canary "
cross_metric_marginal_007,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,6.31,,live,"Errors are stable and comparable. Latency shows a small upward shift with slightly wider spread and worse tail. Memory is consistently ~3% higher across all canary samples, indicating a clear resource"
cross_metric_marginal_007,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,7.22,,live,"Latency and error rates are comparable and stable. Memory is persistently ~3% higher with a worse tail across all samples, a consistent regression worth investigating before promotion, though not cata"
cross_metric_marginal_007,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_007,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_007,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_008,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_008,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,1,10.7,,live,Latency and error rates are marginally elevated but stable. The main concern is memory: a steeply positive slope with higher variance and worse tail indicates a possible leak. Canary is not clearly fa
cross_metric_marginal_008,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,6.56,,live,"Latency and error rate are stable and comparable to control. However, resident memory shows a consistent ~2.5% increase across nearly all samples, indicating a modest but real regression. Not severe e"
cross_metric_marginal_008,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,10.48,,live,Latency and errors are marginally elevated but stable. The key concern is resident memory: consistently higher across all percentiles and a strongly rising slope suggesting a memory leak. This warrant
cross_metric_marginal_008,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_008,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_008,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_009,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
cross_metric_marginal_009,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,11.48,,live,"Canary shows small (~2%) regressions on latency, memory, and errors, but all remain within comparable spread with stable or improving trends. Slightly worse latency tail is minor. No instability or up"
cross_metric_marginal_009,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,62.0,1,7.46,,live,"Canary shows consistent but modest regressions across latency, memory, and errors—each ~1-3% worse with slightly heavier tails. No metric is dramatically degraded, but the uniform upward shift warrant"
cross_metric_marginal_009,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,9.13,,live,"Canary shows small upward shifts in latency, memory, and error rate (~2%), but variance is comparable to control and slopes are flat or declining, indicating stable behavior. No emerging trends or tai"
cross_metric_marginal_009,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_009,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_009,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_010,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_010,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,82.0,0,10.41,,live,"Latency and errors are comparable and stable. Memory usage is consistently ~2.6% higher across mean and tail percentiles, though its slope is not increasing. Minor error variance is offset by a declin"
cross_metric_marginal_010,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,72.0,1,6.33,,live,"Latency and error rate are stable and comparable to control. Memory shows a consistent ~2.5% upward shift with a higher tail, indicating a real resource regression. Not catastrophic but warrants inves"
cross_metric_marginal_010,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,82.0,0,8.59,,live,Latency and errors are comparable and stable. Memory is consistently ~2.6% higher with an elevated tail but remains flat/declining rather than drifting upward. Modest resource offset warrants monitori
cross_metric_marginal_010,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_010,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_010,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_011,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_011,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,10.11,,live,"Latency and error rates are comparable with stable or improving trends. Memory is ~2.9% higher with a worse tail and greater spread, but its slope is now decreasing, suggesting no runaway leak. Overal"
cross_metric_marginal_011,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,45.0,1,6.04,,live,"Latency and error rates are stable and comparable. However, resident memory shows a clear, consistent ~3% increase across all canary samples, a materially higher resource footprint indicating a regres"
cross_metric_marginal_011,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,7.22,,live,"Latency and error rates are comparable and stable. Memory is consistently elevated (~18MB, 2.9%) with higher variance, but its slope is negative indicating no runaway growth. Overall canary is accepta"
cross_metric_marginal_011,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_011,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_011,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_012,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_012,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,9.08,,live,Latency and error rates are marginally higher but stable with comparable variance and non-increasing slopes. Memory is ~2.8% higher though trending down. No instability or worsening tails. Regressions
cross_metric_marginal_012,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,62.0,1,6.89,,live,"Errors are stable and comparable. However, latency shows a consistent ~4% increase with a slightly worse tail, and memory usage rose ~3% uniformly. Both regressions are modest but real, warranting a m"
cross_metric_marginal_012,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,7.3,,live,"Latency and errors are marginally higher but stable with comparable variance and no upward trend. Memory is consistently ~2.8% higher, worth monitoring, though its slope is declining. No emerging inst"
cross_metric_marginal_012,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_012,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_012,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_013,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_013,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,1,6.95,,live,"Latency is stable, but the canary shows elevated memory with a steeper upward slope and a higher error rate with worse tails and greater variance. Not clearly failing, but two resource/error metrics t"
cross_metric_marginal_013,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,10.77,,live,"Latency is stable and comparable. However, memory usage is consistently ~3% higher and error rate shows a modest upward shift with a worse tail. These regressions are mild but real, warranting caution"
cross_metric_marginal_013,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,7.33,,live,"Latency is comparable and stable. However, memory is consistently ~3% higher with a rising slope, and error rate runs ~3.7% higher with a worse tail. Both indicate a materially degraded canary, warran"
cross_metric_marginal_013,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_013,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_013,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_014,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_014,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,7.24,,live,"Canary shows small consistent regressions (~3%) in latency, memory, and errors, but all metrics remain stable with comparable variance and no worsening trends. Memory is slightly elevated but declinin"
cross_metric_marginal_014,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,11.11,,live,"Canary shows small but consistent regressions across all three metrics: latency and error rate edged up, and memory increased ~3%. None are severe or unstable, but the uniform upward shift warrants ca"
cross_metric_marginal_014,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,7.22,,live,"Canary shows modest, consistent increases across all metrics (~3%). Memory is persistently elevated with a higher tail, but spread and downward slope match control, indicating no instability. Latency "
cross_metric_marginal_014,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_014,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_014,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_015,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
cross_metric_marginal_015,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,82.0,0,6.38,,live,"Canary shows minor, stable increases in latency and errors within acceptable margins. Memory is ~2.6% higher with a slightly worse tail, but its negative slope indicates no leak. Overall comparable an"
cross_metric_marginal_015,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,11.1,,live,"Errors are stable, but latency creeps slightly higher with a worse tail and memory is consistently ~2.5% elevated. No single metric is severely regressed, but combined resource and latency drift warra"
cross_metric_marginal_015,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,78.0,0,9.04,,live,"Latency and error rate are stable and comparable to control with no adverse trends. Memory runs ~2.6% higher with a wider tail and variance, warranting attention, but its slope is negative (no growth)"
cross_metric_marginal_015,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_015,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_015,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_016,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.03,,,
cross_metric_marginal_016,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,78.0,0,6.95,,live,"Canary shows minor latency and error increases within acceptable bounds and stable trends. Memory is elevated ~2.8% with wider spread but has a declining slope, suggesting no runaway growth. No tail e"
cross_metric_marginal_016,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,11.0,,live,"Latency and error rates are stable and comparable to control. However, resident memory shows a consistent ~3% increase across all samples, indicating higher resource consumption. This warrants caution"
cross_metric_marginal_016,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,7.07,,live,"Latency and error rates are marginally elevated but stable and within noise. Memory usage is consistently ~2.8% higher with greater variance across the entire window, indicating a real regression. Not"
cross_metric_marginal_016,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_016,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_016,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_017,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_017,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,1,7.27,,live,"All three metrics regress modestly (2-3%) with worse tails and errors trending slightly upward. No metric fails catastrophically and variance is comparable, but consistent uniform degradation across l"
cross_metric_marginal_017,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,62.0,1,10.64,,live,"Latency and memory both show small but consistent upward shifts in the canary, with slightly worse tails, though not severe. Errors remain stable. The regressions are modest and non-critical, warranti"
cross_metric_marginal_017,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,9.76,,live,"Canary is stable (comparable variance, no worsening slope) but consistently worse across all three metrics: higher latency, memory, and error rate with elevated tails. Regressions are modest (2-3%) bu"
cross_metric_marginal_017,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_017,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_017,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_018,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.02,,,
cross_metric_marginal_018,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,1,6.9,,live,"All three metrics are modestly worse on the canary: latency and error rates up ~3-5% with worse tails, and memory rising (positive slope) while control declined. Regressions are small but consistent a"
cross_metric_marginal_018,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,38.0,1,10.73,,live,"All three metrics show consistent regressions: latency, memory, and error rate all shifted higher with worse tails. No metric improved, and errors plus latency degrading together indicates the canary "
cross_metric_marginal_018,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,6.96,,live,"Canary is consistently modestly worse across latency, memory, and error rate (means +2-5%, worse tails). Memory shows upward slope while control declines. Deltas are small but uniformly unfavorable, s"
cross_metric_marginal_018,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_018,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_018,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_019,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_019,cross_metric_marginal,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,1,8.99,,live,"All three metrics show small but consistent degradation in tails and means. Memory exhibits an upward slope versus control's decline, suggesting possible leak. Latency and errors are modestly worse. N"
cross_metric_marginal_019,cross_metric_marginal,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,1,12.59,,live,"Errors are stable, but memory shows a consistent ~2% upward shift with higher tails, and latency creeps slightly higher including a worse max. No single metric fails hard, but two resource/latency met"
cross_metric_marginal_019,cross_metric_marginal,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,7.82,,live,"All three metrics are modestly worse on the canary: latency mean and tail up ~2%, error rate up ~2.5%, and memory rising with a positive slope versus a flat control. Deltas are small but consistently "
cross_metric_marginal_019,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_019,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_019,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
subtle_regression_000,subtle_regression,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.04,,,
subtle_regression_000,subtle_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,1,5.66,,live,"Canary latency is ~8.6% higher on mean/median with worse p90/p95 and higher max, indicating a real regression. Variance is actually lower (more stable), and slope only mildly positive, so it's a moder"
subtle_regression_000,subtle_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,20.0,1,9.85,,live,"Canary shows a clear, consistent ~10% increase in request duration versus control across nearly all samples, with a worse central tendency and comparable tail. This is a material latency regression, n"
subtle_regression_000,subtle_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,5.89,,live,"Canary latency is consistently ~8.6% higher across mean and all tail percentiles (p90-p99). Variance is actually lower and slope is stable, so no instability, but the uniform latency regression is mat"
subtle_regression_000,subtle_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_000,subtle_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_000,subtle_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,75.0,1,0.0,,ai=plot/Marginal;ai,
subtle_regression_001,subtle_regression,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
subtle_regression_001,subtle_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,1,5.8,,live,"Canary shows a consistent ~5.5% latency increase across mean, median, and tail percentiles versus control. Variance is actually lower and slope is stable, but the sustained shift toward higher latency"
subtle_regression_001,subtle_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,6.2,,live,"Canary shows a clear upward shift in request latency (~7% higher median and elevated tail), consistent across nearly all samples with no offsetting benefit. This is a material regression on a latency "
subtle_regression_001,subtle_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,12.01,,live,"Canary shows consistently higher latency (+5.5% mean, worse p90/p95) with similar variance and flat slope. Not catastrophic and stable, but a clear systematic regression in latency warrants caution be"
subtle_regression_001,subtle_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_001,subtle_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_001,subtle_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,75.0,1,0.0,,ai=plot/Marginal;ai,
subtle_regression_002,subtle_regression,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.02,,,
subtle_regression_002,subtle_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,1,8.5,,live,"Canary latency is consistently higher across mean, median, and tail percentiles (~7.7% worse, p99 0.2146->0.2322). Variance and slope are unchanged, so no instability, but the sustained latency regres"
subtle_regression_002,subtle_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,25.0,1,6.67,,live,"Canary shows a clear, consistent latency increase across the distribution: median and mean rose ~10%, and the tail worsened (p95/max higher). Spread is comparable, but the uniform upward shift indicat"
subtle_regression_002,subtle_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,62.0,1,9.82,,live,"Canary latency is consistently ~7-8% higher across mean, median, and tail percentiles with equal variance and flat slope. Not catastrophic or unstable, but a clear, sustained regression warranting rev"
subtle_regression_002,subtle_regression,FAIL,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_002,subtle_regression,FAIL,hybrid:or,hybrid,or,claude-opus-4-8-vlm,FAIL,0.0,1,0.0,,ai=plot/Marginal;statistical,
subtle_regression_002,subtle_regression,FAIL,hybrid:and,hybrid,and,claude-opus-4-8-vlm,FAIL,75.0,1,0.0,,ai=plot/Marginal;ai,
subtle_regression_003,subtle_regression,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
subtle_regression_003,subtle_regression,FAIL,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,1,5.82,,live,"Canary latency mean rose ~6.9% with higher median and p90/p95 tail nearing the ceiling. Variance is actually lower and slope flat, so behavior is stable, but the consistent upward shift in latency is "
subtle_regression_003,subtle_regression,FAIL,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,30.0,1,6.25,,live,"Canary latency is systematically higher than control across the distribution: median rose ~8%, and nearly all samples exceed the control range. Spread is comparable but the entire distribution shifted"
subtle_regression_003,subtle_regression,FAIL,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,1,5.72,,live,"Canary latency is consistently ~7% higher than control across nearly all samples, with a worse tail. Spread is actually lower and slope flat, so it's stable but materially slower. This warrants cautio"
