scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,6.88,,,"Canary shows materially higher latency, memory usage, and errors compared to control."
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,45.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,65.0,1,13.91,,,"The canary shows increased latency, memory usage, and error rates compared to the control. These metrics suggest potential instability or performance degradation, warranting caution before promotion."
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,65.0,1,11.71,,,The canary shows increased latency and memory usage with greater variability. Error rate is marginally worse. Overall stability concerns warrant caution before promotion.
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;both,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,7.7,,,"The canary shows signs of increased latency, memory usage instability, and higher error rates compared to the control, indicating it is not stable and thus 'fail'."
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,6.76,,,Increased median and p99 values in memory usage and error rates suggest instability and potential issues with resource management in the canary version.
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,0,14.86,,,Canary shows increased memory usage and slight upward trend in errors.
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,9.98,,,"Canary shows significantly higher memory usage and worse request duration, indicating potential instability."
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,20.0,1,17.3,,,"The process resident memory shows a significant increase across all metrics, indicating potential instability. The upward trend in the experiment suggests regression over time, which is concerning for"
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,65.0,1,13.84,,,"Mixed results with higher memory usage and worse error rates in the experiment, though request duration remained stable."
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.0,1,10.51,,,"AI judge error (plot/moondream-vlm): Error code: 500 - {'error': {'message': 'litellm.APIConnectionError: OllamaException - {""error"":""{\\""error\\"":{\\""code\\"":400,\\""message\\"":\\""request (2137 tokens"
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,54.0,1,13.27,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency metric is also lower than the control, which coul"
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,ai:plot,ai,plot,minicpm-v-vlm,PASS,85.0,0,9.79,,,"The canary shows a slight improvement over the baseline for resource utilization, but introduces some instability and potential performance issues with increased request durations and server errors. O"
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_001,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:summary,ai,summary,qwen-llm,PASS,75.0,0,7.19,,,"Memory usage significantly increased, while other metrics are similar."
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:raw,ai,raw,qwen-llm,PASS,75.0,0,6.94,,,Memory usage shows higher variance. Duration and error rates are similar.
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:summary,ai,summary,phi4-llm,PASS,75.0,0,14.55,,,The canary shows a significant increase in memory usage with higher variability and an upward trend. HTTP request duration and errors are slightly worse but stable.
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,65.0,1,12.19,,,The canary shows increased memory usage with higher variance. HTTP request duration and error rates are stable with minor fluctuations.
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,7.49,,,"The canary shows signs of increased latency (higher variance and upward trend), unstable memory usage, and higher error rates, all indicating potential instability and health issues."
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,40.0,1,7.35,,,Higher variance and worse tail in all metrics indicate instability in the canary version.
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,0,15.11,,,Canary shows increased memory usage and a slight upward trend. Other metrics are comparable.
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:raw,ai,raw,mistral-nemo-llm,PASS,75.0,0,9.73,,,"Canary shows higher memory usage with increased variance, but other metrics are comparable."
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,50.0,1,15.12,,,"The process resident memory shows a significant increase in mean and p99, indicating potential instability or resource issues."
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,45.0,1,13.79,,,"The process resident memory shows a significant increase with wider spread, indicating potential instability. While the request duration and server errors are only marginally affected, the memory usag"
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.0,1,10.77,,,"AI judge error (plot/moondream-vlm): Error code: 500 - {'error': {'message': 'litellm.APIConnectionError: OllamaException - {""error"":""{\\""error\\"":{\\""code\\"":400,\\""message\\"":\\""request (2138 tokens"
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,1,13.26,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency metric is also lower than the control, which coul"
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,ai:plot,ai,plot,minicpm-v-vlm,PASS,85.0,0,9.98,,,"The canary shows a slight improvement over the baseline for resource consumption, but introduces some instability and an upward trend in latency. The error rate is also slightly higher than before. Ov"
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;both,
cross_metric_marginal_002,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Pass;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.04,,,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:summary,ai,summary,qwen-llm,PASS,75.0,0,7.84,,,"Memory usage significantly increased. Duration and errors marginally worse, but overall stable."
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,6.76,,,"Canary shows significantly worse latency, memory usage, and error rates compared to control."
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,70.0,1,14.54,,,"The canary shows increased latency, memory usage, and error rates compared to control. While not catastrophic, these changes indicate potential instability or performance degradation."
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,65.0,1,11.77,,,"The canary shows acceptable latency and error metrics with minor increases. However, the significant rise in memory usage is concerning, leading to a marginal overall verdict."
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;both,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,7.16,,,"Increased latency, memory usage, and server errors suggest instability in the canary version."
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,1,6.75,,,Increased median and p99 values in memory usage and error rates suggest instability and potential issues with resource management in the canary version.
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,0,14.92,,,Canary shows increased memory usage and slight increase in error rate. Request duration remains stable.
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,9.81,,,"Canary shows significantly higher memory usage and worse request duration, indicating potential instability."
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,25.0,1,18.54,,,"The process resident memory shows a significant increase with an upward trend, indicating instability."
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,25.0,1,19.48,,,"Memory usage increased significantly, indicating potential resource issues."
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.0,1,11.21,,,"AI judge error (plot/moondream-vlm): Error code: 500 - {'error': {'message': 'litellm.APIConnectionError: OllamaException - {""error"":""{\\""error\\"":{\\""code\\"":400,\\""message\\"":\\""request (2133 tokens"
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,54.0,1,12.97,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency is also slightly worse than the control."
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,50.0,1,9.88,,,"The canary shows a worse tail on the process_resident_memory_bytes metric, with significantly more variance and higher values. While other metrics show comparable performance to the control, this sign"
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_003,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,statistical,statistical,,-,PASS,100.0,0,0.05,,,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:summary,ai,summary,qwen-llm,PASS,75.0,0,7.8,,,Memory usage shows significant increases. Duration and error rates are marginal.
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,6.85,,,"Canary shows significantly worse latency, memory usage, and error rates compared to control."
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:summary,ai,summary,phi4-llm,FAIL,70.0,1,13.67,,,"The canary shows higher latency and memory usage, indicating potential instability. Error rate is stable with a slight increase."
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,phi4-llm,FAIL,65.0,1,11.58,,,"The canary shows higher variance, worse tail metrics, and increased errors compared to control, indicating instability despite similar medians. Overall performance is marginal due to these factors."
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,0,0.0,,ai=summary/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,1,7.35,,,"Increasing latency, higher memory instability, and higher errors indicate the canary is not stable and should not be promoted."
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,olmo2-llm,FAIL,40.0,1,6.64,,,Increased median and p99 values in memory usage and error rates indicate instability and potential issues in the canary version.
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,0,14.55,,,Canary shows increased memory usage and slight upward trend in errors.
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,1,10.15,,,"Canary shows consistently higher resource usage, increased latency, and more errors compared to control."
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,0,0.0,,ai=summary/Pass;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:summary,ai,summary,deepseek-r1-llm,FAIL,25.0,1,17.34,,,"The process resident memory and server errors metrics show significant increases, indicating potential instability and performance degradation."
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:raw,ai,raw,deepseek-r1-llm,FAIL,20.0,1,14.33,,,High process memory usage and server errors indicate instability and performance degradation.
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,25.0,1,0.0,,ai=summary/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,0,0.0,,ai=summary/Fail;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:plot,ai,plot,moondream-vlm,FAIL,0.0,1,10.54,,,"AI judge error (plot/moondream-vlm): Error code: 500 - {'error': {'message': 'litellm.APIConnectionError: OllamaException - {""error"":""{\\""error\\"":{\\""code\\"":400,\\""message\\"":\\""request (2140 tokens"
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,moondream-vlm,FAIL,0.0,1,0.0,,ai=plot/Fail;ai,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,0,0.0,,ai=plot/Fail;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:plot,ai,plot,granite-vision-vlm,FAIL,57.0,1,13.36,,,"The canary shows a marginal improvement over the control in terms of error rates, but it has a higher spread and variance in memory usage. The latency metric is also lower than the control, which coul"
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,ai:plot,ai,plot,minicpm-v-vlm,FAIL,50.0,1,9.74,,,"The canary shows a worse tail on the resource metric 'process_resident_memory_bytes_g0039' with significantly higher spread/variance, indicating instability/flapping. The error rate remains comparable"
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;both,
cross_metric_marginal_004,cross_metric_marginal,FAIL,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,0,0.0,,ai=plot/Marginal;statistical,
subtle_regression_000,subtle_regression,FAIL,statistical,statistical,,-,FAIL,0.0,1,0.03,,,
subtle_regression_000,subtle_regression,FAIL,ai:summary,ai,summary,qwen-llm,FAIL,35.0,1,4.96,,,Canary shows materially worse tail latencies compared to control.
subtle_regression_000,subtle_regression,FAIL,ai:raw,ai,raw,qwen-llm,FAIL,45.0,1,2.83,,,"Canary shows higher variance and maximum request durations, indicating instability."
subtle_regression_000,subtle_regression,FAIL,hybrid:gated,hybrid,gated,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;statistical,
subtle_regression_000,subtle_regression,FAIL,hybrid:or,hybrid,or,qwen-llm,FAIL,0.0,1,0.0,,ai=summary/Fail;both,
subtle_regression_000,subtle_regression,FAIL,hybrid:and,hybrid,and,qwen-llm,FAIL,35.0,1,0.0,,ai=summary/Fail;both,
